country,iso_code,year,forest_area_sqkm,forest_loss_sqkm,deforestation_rate_percent,agricultural_land_sqkm,agricultural_expansion_sqkm,cattle_count,cattle_density
Mexico,MEX,2006,4879828.54,3315.37,0.0679,2748616.69,4661.83,2690556.94,30.1842
Mexico,MEX,2022,1714983.51,228.28,0.0133,896694.29,157.33,4928122.49,14.7946
Vietnam,VNM,2007,1644065.29,2291.6,0.1394,429483.44,4087.84,22836361.48,35.4795
Colombia,COL,2014,1090913.26,1352.87,0.124,541039.74,3149.71,6477252.58,10.3273
Peru,PER,2022,3173207.52,1128.7,0.0356,1515502.98,285.28,37413599.51,87.8741
Mexico,MEX,2000,6084011.67,2302.81,0.0379,2469770.22,4826.06,8491184.16,8.8182
Colombia,COL,2014,6932787.2,3745.1,0.054,1569416.78,4155.91,38729475.43,93.321
Thailand,THA,2010,6638992.44,1188.01,0.0179,3555228.02,965.27,23693186.94,31.8115
India,IND,2020,2695132.9,2104.66,0.0781,1032309.86,2912.47,45089663.08,62.2635
Vietnam,VNM,2020,5150507.22,1825.87,0.0355,2477555.89,2056.98,41236489.27,90.8202
Mexico,MEX,2020,842915.16,1497.57,0.1777,481389.88,1650.66,26136217.19,61.4197
Colombia,COL,2017,2016360.96,531.46,0.0264,1101928.81,772.75,6303891.45,13.1992
Mexico,MEX,2019,2001869.44,2333.99,0.1166,550815.23,4630.24,146288.59,0.367
Argentina,ARG,2006,2649762.82,2368.39,0.0894,1109497.01,4246.42,15424806.91,15.715
Brazil,BRA,2006,3874210.61,2839.68,0.0733,1120255.44,4770.72,6570139.71,11.1252
Thailand,THA,2004,7990997.64,3635.6,0.0455,2488780.18,4155.47,44844484.91,67.9555
Vietnam,VNM,2017,2164515.71,1188.06,0.0549,653053.78,2138.11,20333350.35,52.6586
Argentina,ARG,2000,4868715.31,742.49,0.0153,1241668.38,622.58,23935081.6,49.9945
Indonesia,IDN,2014,5440190.76,1236.39,0.0227,2416993.55,1522.6,11514115.27,13.5721
Brazil,BRA,2020,5244975.5,3269.57,0.0623,2112468.78,3844.9,21665540.34,41.0457
Brazil,BRA,2005,4112220.27,675.66,0.0164,1322108.37,1297.04,811184.42,0.9866
Colombia,COL,2015,6693569.3,1488.77,0.0222,2949907.15,1921.37,41975838.94,53.1976
Thailand,THA,2014,6642913.48,1263.08,0.019,3879441.19,1796.01,4020156.83,5.6668
Vietnam,VNM,2006,7108356.83,974.26,0.0137,1524741.77,1985.54,9068995.62,32.3508
Indonesia,IDN,2022,4096098.43,2936.15,0.0717,1069477.41,4057.02,15434801.44,28.904
Argentina,ARG,2002,2174699.42,2216,0.1019,1079283.97,2347.65,40870029.93,58.8507
DR Congo,COD,2009,7985612.91,419.18,0.0052,2034820.69,441.15,10043263.45,10.6294
DR Congo,COD,2009,1446168.56,1387.38,0.0959,465772.69,2445.38,40513940.38,65.1621
Colombia,COL,2014,6831848.87,1300.98,0.019,3685032.74,3017.94,40272085.05,64.7862
DR Congo,COD,2016,4377919.94,2994.7,0.0684,1156574.95,3825.17,23634137.47,67.9088
Peru,PER,2003,3932426.75,1947.95,0.0495,1486631.18,3179.32,2600883.77,3.6244
DR Congo,COD,2020,3322818.14,2140.36,0.0644,1148902.21,3221.6,14955972.57,32.6274
Brazil,BRA,2021,6257007.31,476.24,0.0076,1972279.06,175.28,47572411.11,49.3325
Argentina,ARG,2014,7222627.59,4033.73,0.0558,1661286.8,3678.16,46724166.76,138.2469
Colombia,COL,2014,7256210.04,2081.92,0.0287,2648248.89,2881.55,19669259.94,21.5175
Indonesia,IDN,2001,2253101.92,1370.02,0.0608,790816.68,1906,47344556.89,80.9546
Brazil,BRA,2007,3256713.87,2497.14,0.0767,1808255.29,4084.27,11199331.91,26.7102
Brazil,BRA,2003,3826864.11,744.48,0.0195,1732022.96,898.55,18773171.71,19.0607
Indonesia,IDN,2013,2669691.24,3969.41,0.1487,563493.21,4749.63,47166506.95,51.4971
Vietnam,VNM,2012,2859935.35,1224.33,0.0428,1466061.18,2846.51,19993285.61,23.7901
Brazil,BRA,2006,6632018.37,2870.32,0.0433,2664941.09,3547.08,11478081.04,11.5162
Mexico,MEX,2012,994080.06,1685.8,0.1696,379855.28,2095.46,25807922.79,63.4731
Argentina,ARG,2006,5859329.27,1241.3,0.0212,1230562.98,1872.99,42516838.68,43.2098
Thailand,THA,2013,7542351.87,3036,0.0403,1760314.22,3479.9,14429315.27,18.9418
Peru,PER,2001,4268083.71,1352.26,0.0317,1514802.12,2814.84,13235955.56,13.9439
DR Congo,COD,2014,7880289.23,3606.09,0.0458,2144348.54,3343.27,34414418.13,156.3841
Indonesia,IDN,2012,5457820.53,1229.41,0.0225,2419891.82,3602.3,10006712.83,15.5088
Colombia,COL,2004,3374323.07,1866.84,0.0553,881212.6,1899.19,28264484.69,55.9683
Argentina,ARG,2010,3279937.78,374.58,0.0114,1207790.51,239.08,13849660.36,21.4605
Argentina,ARG,2014,5450935.8,1093.99,0.0201,2499764.17,377.98,44171342.36,71.5027
Argentina,ARG,2016,1547574.36,707.54,0.0457,680251.84,293.96,18467176.84,56.1268
Brazil,BRA,2015,4411226.16,4236.71,0.096,2350847.89,4645.88,11157036.31,106.76
Brazil,BRA,2009,6131334.05,876.32,0.0143,3246047.92,905.13,24670338.5,25.2703
Mexico,MEX,2007,1980261.7,1929.69,0.0974,461900.23,2870.53,8524401.48,29.4708
DR Congo,COD,2000,2732202.45,1083.92,0.0397,1107848.3,1939.31,34718908.09,35.0855
Vietnam,VNM,2004,2244702.35,1023.89,0.0456,1074593.65,1856.23,42897867.17,52.5836
Vietnam,VNM,2019,5870883.83,3170.81,0.054,1455911.57,4131.9,14237801.33,17.5316
Peru,PER,2013,6226786.66,2598.26,0.0417,1354878.54,4301.67,30706037.63,50.1357
Colombia,COL,2010,6326761.77,3310.6,0.0523,1848892.11,3909.32,42253030.09,45.8376
India,IND,2007,2608304.55,2744.6,0.1052,1196383.12,4847.85,37211355.25,54.4648
Peru,PER,2008,5420569.99,1074.33,0.0198,1606238.23,806.23,44155476.01,55.2712
Indonesia,IDN,2010,7020556.94,2335.55,0.0333,3796767.33,3274.81,19133371.37,36.728
Thailand,THA,2016,2990168.54,2404.56,0.0804,1090570.88,3355.81,37846944.72,78.2559
Argentina,ARG,2008,7742852.13,3772.17,0.0487,2705245.56,4752.65,1653091.73,3.7711
Colombia,COL,2010,6465891.54,3437.47,0.0532,1742770.6,3439.89,44308173.47,148.1216
Colombia,COL,2003,3089576.54,1881.36,0.0609,1809768.8,4699.22,14635007.13,54.2371
DR Congo,COD,2018,4469034.87,2156.05,0.0482,2352084.85,3121.46,17262179.59,20.9057
Mexico,MEX,2009,1013773.07,1805.52,0.1781,440836.08,3240.41,45957879.84,50.617
Brazil,BRA,2019,2658266.01,1276.05,0.048,1054859.15,1627.25,7988922.74,13.2406
Argentina,ARG,2014,5114586.14,928.24,0.0181,1159410.6,498.84,16304901.96,50.4857
India,IND,2022,7486789.46,1046.86,0.014,2965026.63,2082.21,20654966.33,24.1719
Indonesia,IDN,2012,5595863.52,2465.92,0.0441,3256919.75,4329.23,17349390.05,67.5099
DR Congo,COD,2015,7778728.11,3404.76,0.0438,3407525.85,4257.73,49391792.89,111.4321
Mexico,MEX,2007,2581149.29,706.01,0.0274,1268452.6,1992.99,7978646.15,8.0686
Vietnam,VNM,2016,2876303.98,711.31,0.0247,1066994.43,426.72,38144847.95,71.0343
Thailand,THA,2012,1345685.05,1056.08,0.0785,275256.46,1801.09,2879446.84,7.4789
Thailand,THA,2008,4493698.47,543.05,0.0121,1764523.95,339.24,44932457.54,51.9711
Thailand,THA,2003,5780268.38,2451.4,0.0424,2303542.8,3089.38,13169771.63,89.4752
Mexico,MEX,2005,4834195.66,1900.28,0.0393,2455725.75,2309.73,8491386.48,12.6191
Vietnam,VNM,2016,4164642.52,544.82,0.0131,1147837.38,398.18,38268995.91,41.5606
Indonesia,IDN,2001,4817405.91,1012.08,0.021,1933970.07,631.08,40084663.27,47.7116
Peru,PER,2002,2161107.28,3082.8,0.1426,1116536.88,4573.32,35495522.31,92.377
Indonesia,IDN,2019,1583017.97,1619.96,0.1023,370742.57,598.26,26923199.07,104.932
Brazil,BRA,2002,2139071.33,1469.62,0.0687,497041.68,1276.27,46837117.36,77.2317
DR Congo,COD,2015,4745991.37,2665.02,0.0562,2584412.15,4771.45,15983292.62,72.5964
Mexico,MEX,2015,4620546.14,2700.97,0.0585,2362482.46,4536.17,12846446.98,54.1333
Mexico,MEX,2020,6370486.45,2630.02,0.0413,1597060.21,2892.99,29977572.68,41.8925
DR Congo,COD,2012,6892422.61,1188.63,0.0172,1973847.77,1539.93,13914283.7,19.503
Argentina,ARG,2006,3522992.68,2345.19,0.0666,1178817.25,3555.38,22002085.55,42.783
Thailand,THA,2020,3168318.71,2374.34,0.0749,1810200.24,3755.14,13214433.84,15.0562
India,IND,2018,1274368.85,2017.58,0.1583,688904.05,2205.84,36610833.27,46.0011
Indonesia,IDN,2013,3173933.6,1317.79,0.0415,1371988.74,777.35,9858078.5,64.0648
Colombia,COL,2012,1354699.75,1876.44,0.1385,782591.56,2704.47,29222492.9,29.2612
DR Congo,COD,2011,5244348.52,1096.77,0.0209,3051341.08,1057,20930650.06,79.0141
Vietnam,VNM,2016,3876833.58,2419.15,0.0624,1198071.9,2982.69,40971148.18,87.2272
Argentina,ARG,2020,7513058.18,2993.59,0.0398,2975989.72,4728.34,45403113.86,159.4435
DR Congo,COD,2017,1386790.69,1017.59,0.0734,795815.43,2249.3,13620289.15,34.449
India,IND,2005,4964693.8,606.42,0.0122,2713050.32,769.41,23221217.43,23.6762
Mexico,MEX,2003,7029752.69,2047.11,0.0291,2653658.64,3593.7,21413047,39.5427
Vietnam,VNM,2019,2239146.46,826.23,0.0369,823743.93,1282.7,44243898.79,53.7853
Vietnam,VNM,2012,4248117.53,3772.74,0.0888,1701687.16,4070.24,20507053.73,104.5987
Thailand,THA,2019,4541490.97,2364.69,0.0521,1944380.82,2751.59,10173032.39,25.3882
Indonesia,IDN,2016,1898698.96,868.84,0.0458,984996.04,367.98,42640268.9,45.4901
Colombia,COL,2012,3593617.13,601.6,0.0167,2054231.35,1140.37,3586002.73,5.1501
India,IND,2018,7527392.88,2240.49,0.0298,4361402.06,3289.37,22808326.82,48.4844
India,IND,2010,3604486.99,686.17,0.019,1795952.73,109.9,46115076.36,81.9291
Indonesia,IDN,2010,3353178.83,539.71,0.0161,774391.03,834.94,11246742.01,23.3853
Colombia,COL,2011,5919990.49,1766.15,0.0298,2481019.14,4465.41,49500814.57,66.0757
Brazil,BRA,2004,4692879.2,1614.89,0.0344,1923175.34,2127.83,21193491.98,131.0032
India,IND,2013,1886844.99,2268.52,0.1202,559472.04,3514.19,5398253.71,35.6382
Thailand,THA,2018,7846174.18,2732.04,0.0348,4250025.35,3591.4,46853131.33,95.1059
Mexico,MEX,2001,5093390.55,2274,0.0446,1581069.25,4473.62,41915812.79,65.2286
Brazil,BRA,2018,5421996.49,3972.35,0.0733,2459681.06,3950.18,49855795.27,82.2412
Indonesia,IDN,2014,7297979.78,655.59,0.009,3810308.06,975.13,37181243.93,43.7688
Thailand,THA,2010,1246560.18,1517.67,0.1217,490934,2119.31,7408852.61,19.9928
Thailand,THA,2016,6800889.08,1523.96,0.0224,3669630.02,2898.72,24613744.53,59.6378
Brazil,BRA,2007,5105310.78,3152.03,0.0617,2710689.87,3205.01,43045591.5,64.1991
Thailand,THA,2005,650086.44,996.77,0.1533,190631.68,2699.59,21703273.32,23.0793
Mexico,MEX,2008,1119059.89,2144.99,0.1917,644634.45,4852.55,38321933.02,43.1488
Thailand,THA,2000,7286735.85,1722.87,0.0236,3424931.16,3646.63,22039906.32,24.1167
Brazil,BRA,2005,7941228.1,1815.7,0.0229,4646552.82,3365.59,45487178.71,58.0582
India,IND,2007,2717296.87,2624.48,0.0966,1058053.13,2225.2,46044870.12,96.1282
Indonesia,IDN,2002,7903745.85,1039.2,0.0131,2921715.76,1685.31,19620122.19,25.8936
Colombia,COL,2013,1038046.08,624.6,0.0602,350277.44,526.32,6577946.77,42.7713
Brazil,BRA,2020,5448864.07,2872.13,0.0527,1469815.73,2974.68,32729797.07,131.7516
Colombia,COL,2000,5416027.88,333.8,0.0062,2990794.25,488.93,4799539.86,6.1665
Argentina,ARG,2022,4463729.58,1718.82,0.0385,1452284.58,3038.97,43538310.05,60.9562
India,IND,2013,4868599.79,1695.29,0.0348,1488331.6,2033.9,12082665.84,18.5242
Vietnam,VNM,2016,1319597.35,537.67,0.0407,591944.88,1161.51,7323748.37,10.0545
India,IND,2019,4786025.52,4466.95,0.0933,1715075.05,4632.26,20117319.26,75.5951
Indonesia,IDN,2016,6850429.57,1730.67,0.0253,1968515.28,1060.02,30121043.57,96.407
Brazil,BRA,2002,825436.59,1010.99,0.1225,347041.06,1878.4,16642821.57,17.4747
Thailand,THA,2008,3350179.53,2926.18,0.0873,1593820.88,3672.9,16175605.62,122.9887
India,IND,2012,4986275.6,2200.88,0.0441,1392103.88,2433.94,37526805.03,44.702
Thailand,THA,2002,4389540.53,1177.67,0.0268,2630473.42,818.01,29122854.77,138.7604
DR Congo,COD,2019,1840965.34,2296.1,0.1247,750924.66,2212.53,49231336.59,109.1817
Indonesia,IDN,2004,1531635.56,1414.7,0.0924,577917.41,1559.34,27449587.87,33.0631
Indonesia,IDN,2010,7159474.41,1104.08,0.0154,1845191.4,1556.45,29310862.5,65.0416
Indonesia,IDN,2005,2788416.86,477.82,0.0171,860710.98,121.48,4165961.82,27.4979
Peru,PER,2011,3590355.63,377.53,0.0105,1468157.35,636.72,1677224.56,12.746
Brazil,BRA,2016,5605296.65,2086.65,0.0372,2903085.51,3116.47,48331386.11,67.7938
Indonesia,IDN,2010,5323736.3,2013.04,0.0378,2944852.69,4713.91,37812669.6,44.85
Vietnam,VNM,2003,4637429.82,781.6,0.0169,1994934.09,446.92,32269430.36,78.5653
Brazil,BRA,2003,1468015.98,884.64,0.0603,872835.61,503.82,22309559.2,96.9616
Argentina,ARG,2005,3463056.31,1065.62,0.0308,1066573.76,2149.8,33230460.85,39.917
Colombia,COL,2014,4389992.97,1100.69,0.0251,1883785.12,113.52,34524729.02,106.6709
DR Congo,COD,2022,3921827.78,3261.31,0.0832,1648532.51,4708.48,39396211.87,55.3512
India,IND,2004,1556748.69,2809.18,0.1805,317003.15,2797.31,22762508.99,82.9323
Mexico,MEX,2011,2946832.67,569.31,0.0193,1258025.5,1004.56,11534101.45,17.3892
Vietnam,VNM,2006,1445163.6,2219.72,0.1536,446877.82,4253.08,39789114.33,50.4635
Mexico,MEX,2005,1107083.35,1178.02,0.1064,288468.8,3273.37,8492211.7,9.356
Mexico,MEX,2005,4926060.24,2918.35,0.0592,2686245.99,4134.1,5259626.19,18.9961
Colombia,COL,2009,4326853.08,986.61,0.0228,2149152.28,870.18,34523015.69,40.6528
Vietnam,VNM,2020,3411788.71,1161.81,0.0341,698510.49,1380.28,36178327.56,49.4108
Mexico,MEX,2005,7204766.4,1742.75,0.0242,3846935.04,3051.01,14009791.15,49.9495
Brazil,BRA,2015,7787137.52,3909.85,0.0502,4379835.04,4698.3,40249233.4,43.8206
India,IND,2018,5611660.3,2365.65,0.0422,2173303.97,3408.81,13278637.69,14.7392
DR Congo,COD,2006,1810914.26,1445.14,0.0798,852990.93,2000.08,26947904.93,32.8408
DR Congo,COD,2013,2459085.3,1929.78,0.0785,676992.3,3331.86,9053192.54,9.1783
Peru,PER,2004,5060630.35,1585.37,0.0313,3014067.97,3110.96,13001049.26,17.916
Vietnam,VNM,2021,633118.26,550.1,0.0869,179458.74,350.24,21917050.79,23.1188
Mexico,MEX,2021,3344575.13,3123.07,0.0934,1621944.24,2846.94,36500287.3,134.1384
DR Congo,COD,2019,7257347.24,1216.31,0.0168,3207820.83,1955.2,16915155.09,26.8108
Vietnam,VNM,2011,2018355.99,2529.42,0.1253,1080115.87,4313.5,32119337.89,52.3003
Indonesia,IDN,2008,1797029.39,1943.07,0.1081,861274.14,2871.19,17122493.68,19.4602
Colombia,COL,2000,3373467.29,4194.68,0.1243,1952970.58,4839.74,30564607.86,60.5465
Brazil,BRA,2022,5964878.99,2686.38,0.045,3311040.1,4289.96,186169.94,0.4976
Mexico,MEX,2014,601490.6,1228.41,0.2042,127380.86,1558.3,24404602.77,35.9289
Indonesia,IDN,2016,6124819.77,1691.01,0.0276,2528625.94,2200.28,46334599.85,61.0192
Vietnam,VNM,2021,1616072.75,1446.49,0.0895,519460.23,1338.85,3880964.42,48.5212
Mexico,MEX,2019,6066175.98,1266.43,0.0209,1569178.38,555.48,11959003.09,104.3616
Vietnam,VNM,2017,545939.89,562.12,0.103,266229.07,654.59,9014534.23,11.3269
Indonesia,IDN,2017,3335399.86,1235.68,0.037,1612683.35,2823.45,7508185.94,11.4643
Vietnam,VNM,2022,5951265.79,2383.41,0.04,2140375.36,4881.39,1982981.81,8.6486
DR Congo,COD,2009,4928337.09,2731.42,0.0554,2472949.89,3815.96,3934598.87,4.5593
Vietnam,VNM,2019,2023394.68,1523.92,0.0753,787997.53,4022.01,5163928.94,5.4631
Indonesia,IDN,2003,5284264.03,2429.79,0.046,1359138.5,3818.08,49981270.05,79.8545
India,IND,2002,4033936.68,1785.73,0.0443,1371743.54,1470.29,31186446.31,58.5097
DR Congo,COD,2020,2621029.96,1740.55,0.0664,1524237.65,3621.53,25463911.93,25.7206
India,IND,2010,1592820.26,1601.2,0.1005,581455.68,1790.06,41149020.9,74.046
Peru,PER,2007,1311378.51,1726.14,0.1316,561811.68,3651.9,7255386.27,10.9201
Argentina,ARG,2002,5255151.37,1943.9,0.037,2520413.49,2515.72,13588370.45,25.9479
Thailand,THA,2007,827720.16,333.77,0.0403,168158.32,504.02,6540132.35,12.989
Vietnam,VNM,2005,1668267.17,741.58,0.0445,916298.59,170.14,39332814.04,59.6306
Argentina,ARG,2010,7720971.57,3284.08,0.0425,3250395.44,3941.68,22784226.94,84.442
Argentina,ARG,2001,7183180.98,856.87,0.0119,2671688.75,908.26,19266081.96,24.4495
Brazil,BRA,2002,7532832.15,2299.93,0.0305,1853568.65,3012.24,4516063.61,10.3224
India,IND,2001,6653802.69,355.51,0.0053,3692237.78,424.52,5047603,6.3339
DR Congo,COD,2015,4705522.48,1262.43,0.0268,2249139.46,3569.57,5044333.61,9.6899
India,IND,2004,2667204.07,1655.9,0.0621,1254201.97,1867.5,49935558.87,63.9947
Brazil,BRA,2003,2834549.62,3281.76,0.1158,1417082.07,4681.51,19943413.81,25.3793
India,IND,2022,2757545.13,1023.65,0.0371,699535.82,1852.25,10210024.37,12.3851
Mexico,MEX,2015,5421498.31,483.75,0.0089,2499409.96,605.59,10145783.75,15.454
Colombia,COL,2000,1505515.05,1305.33,0.0867,431811.91,3574.52,12059017.91,12.2337
DR Congo,COD,2014,1263663.71,968.89,0.0767,304294.07,857.4,32299167.97,51.0717
Peru,PER,2016,5791086.84,2681.34,0.0463,1451894.49,2884.77,22996974.91,50.1825
Thailand,THA,2020,7397349.85,2998.73,0.0405,3718224.5,4126.61,44788129.98,68.6574
Argentina,ARG,2005,1330573.03,380.89,0.0286,345714.91,219.73,9284956.92,20.4563
Colombia,COL,2014,5562633.1,2178.62,0.0392,1446871.99,4131.26,3869748.65,5.0576
Peru,PER,2008,1108808.65,1295.64,0.1168,310986.08,2388.42,15045931.51,21.2102
Colombia,COL,2017,6942968.96,1542.32,0.0222,3505356.14,2402.97,37223322.19,46.8459
Peru,PER,2005,4128156.39,1149.11,0.0278,1967572.98,1807.56,5709284.16,14.6171
Thailand,THA,2018,7358976.5,487.05,0.0066,3864335.42,526.3,28214665.8,51.264
Peru,PER,2015,3489930.06,2043.04,0.0585,1962225.6,2531.38,42600973.45,68.3436
Mexico,MEX,2019,5050619,671.77,0.0133,1551096,309.65,12061311.49,80.0731
Indonesia,IDN,2010,6013567.32,923.18,0.0154,2656193.45,1112.54,29010006.85,32.9903
DR Congo,COD,2018,5469249.42,1764.85,0.0323,1314027.56,3678.59,34028921.85,46.1349
Mexico,MEX,2005,6055571.25,1387.36,0.0229,3094605.68,1779.79,19535253.07,27.813
Vietnam,VNM,2018,7235343.13,1931.19,0.0267,1545686.02,3186.22,49315113.41,75.7062
Brazil,BRA,2015,7719036.79,591.17,0.0077,4343884.07,1774.39,498254.03,1.3644
DR Congo,COD,2004,2902735,1713.69,0.059,1558365.23,4648.04,15806433.43,17.7341
Vietnam,VNM,2015,1363339.51,753,0.0552,580765.4,888.76,5086291.71,36.9178
DR Congo,COD,2004,4585276.99,1762.79,0.0384,951415.67,2155.78,9568619.49,12.2213
Colombia,COL,2021,5571941.62,2645.12,0.0475,3305718.95,2877.26,16383177.06,35.4762
India,IND,2015,5327910.79,2982.81,0.056,2185447.82,4663.07,31315749.53,36.0021
Thailand,THA,2016,5135001.12,574.67,0.0112,2356814.95,356.7,31290723.91,32.7379
India,IND,2015,5595348.16,2213.36,0.0396,1647840.88,4046.51,5188026.59,6.4972
Brazil,BRA,2003,3440241.71,1579.34,0.0459,803037.33,1696.16,15899677.86,24.5373
Vietnam,VNM,2015,5031577.2,2231.08,0.0443,1485842.93,2450.25,24088383.48,28.2928
DR Congo,COD,2009,1384782.36,2421.74,0.1749,701428.73,4516.95,11844408.08,13.7148
Vietnam,VNM,2001,7818781.01,2765.71,0.0354,3593768.26,3663.18,44717239.88,59.122
India,IND,2022,1758687.84,3054.98,0.1737,634378.51,2827.86,49799757.73,142.6201
Brazil,BRA,2020,5241083.07,1970.98,0.0376,1177406.98,2258.48,13445030.86,18.1349
Argentina,ARG,2019,7296021.92,2418.33,0.0331,1568132.7,4306.55,34853230.7,78.4226
DR Congo,COD,2009,7133678.48,1914.34,0.0268,3186825.67,3227.52,44179273.25,47.0081
Argentina,ARG,2018,5196758.82,1577.43,0.0304,1959402.93,3831.6,7365673.34,29.0283
Indonesia,IDN,2014,6617305.19,3015.6,0.0456,3452400.89,4877.47,16297985.78,31.7729
India,IND,2019,4472375.71,1329.11,0.0297,1012803.62,1191.59,25774027.31,26.1954
Mexico,MEX,2009,5176037.4,2873.37,0.0555,2930690.34,1990.74,7685260.22,119.5
Colombia,COL,2010,6338063.49,1362.94,0.0215,2761828.46,2349.05,8667122.03,30.739
India,IND,2007,6275442.11,793.33,0.0126,2774656.14,108.05,28271049.35,147.6845
Thailand,THA,2008,4976605.1,1815.63,0.0365,2032896.87,4362.03,8404093.23,18.9429
DR Congo,COD,2001,7513947.25,1232.61,0.0164,2333504.5,1644.71,42369823.13,75.9847
Vietnam,VNM,2004,2339382.47,1542.93,0.066,673234.7,1871.88,48495621.56,65.373
Mexico,MEX,2002,3320173.55,774.88,0.0233,1253594.22,1484.99,27100148.78,33.9344
Colombia,COL,2012,6814896.72,738.76,0.0108,1640847.1,969.19,21494743.2,52.2557
Argentina,ARG,2019,1730308.18,972.51,0.0562,889503.67,2620.82,2671934.32,3.4284
Brazil,BRA,2001,3650145.57,1435.25,0.0393,1650130.91,3464.42,30587259.33,33.5807
Indonesia,IDN,2018,1696459.55,626.35,0.0369,626274.66,388.94,24006546.85,54.8856
DR Congo,COD,2006,5560861.17,1361.37,0.0245,1729663.62,3389.1,9356901,10.5361
Peru,PER,2001,6115345.68,1547.83,0.0253,2117314.85,1475.45,42548471.71,110.6638
Mexico,MEX,2017,3755031.81,2680.19,0.0714,1572340.99,3587.84,21040033.81,58.7129
Argentina,ARG,2016,5188982.33,198.22,0.0038,1867462.63,545.37,1246843.03,1.5494
Argentina,ARG,2021,2223379.73,798.83,0.0359,1262695.24,1491.79,2496149.27,3.1214
Mexico,MEX,2002,1865193.92,144.45,0.0077,1091762.84,125.27,3980621.26,6.8368
Argentina,ARG,2011,6261942.91,1939.55,0.031,2365335.94,2327.07,33789505.59,36.1063
Brazil,BRA,2009,6176000,722.82,0.0117,3106595.35,114.13,21463391.64,60.9697
Colombia,COL,2017,1021935.03,1987.19,0.1945,516991.32,1533.87,39092763.97,116.2715
Argentina,ARG,2019,1075836.93,1859.45,0.1728,368963.39,3532.01,33073783.28,47.3789
Mexico,MEX,2004,6917132.62,206.99,0.003,2672821.82,316.11,323032.52,0.9558
Indonesia,IDN,2009,5222254.29,1358.19,0.026,2194764.59,1227.46,32399575.63,63.8527
Vietnam,VNM,2004,3715542.96,1066.77,0.0287,1016444.52,1386.69,14912978.12,16.2306
Peru,PER,2003,7864303.11,3246.25,0.0413,3268956.73,3985.74,49148098.46,93.9035
Colombia,COL,2013,4304840.62,1022.89,0.0238,1036295.02,1981.3,12947989.98,14.3843
Indonesia,IDN,2001,7772372.73,2267.85,0.0292,2997153.32,3874.58,29889721.32,32.1539
DR Congo,COD,2015,4390957.22,663.62,0.0151,1751683.06,1061.93,10842887.13,17.6062
Thailand,THA,2022,7890764.51,1194.18,0.0151,2978280.06,1601.38,4896460.49,6.2617
Colombia,COL,2014,2254488.2,2387.47,0.1059,853470.85,4125.57,3391306.16,15.236
Peru,PER,2016,6997875.24,1116.16,0.016,1732150.86,2005.71,13662653.09,18.1729
Vietnam,VNM,2002,7713925.53,782.27,0.0101,3144522.9,896.75,26701171.26,32.5585
Colombia,COL,2001,3182571.67,715.37,0.0225,934184.07,280.2,23239645,62.0463
Brazil,BRA,2021,2643374.42,1107.98,0.0419,1115932.07,3080.08,5981756.35,7.3803
Vietnam,VNM,2019,5307947.69,3196.7,0.0602,1578573.6,3481.4,17306323.09,44.8233
Peru,PER,2015,6321476.14,991.72,0.0157,2735410.88,1336,34262720.35,54.8159
Indonesia,IDN,2021,3153343.81,1847.97,0.0586,930707.41,2050.42,17935051.54,37.1855
DR Congo,COD,2018,6839988.81,3600.5,0.0526,1906951.85,2947.9,11607029.5,148.1015
